ATR_MIN,DIST_MIN,EXPANSION_MIN,CROSS_MAX,total_return,sharpe_ratio,max_drawdown,total_trades,total_pnl
0.0015,0.0015,,5.0,-13.949886782799659,-33.76749188554532,14.254427678838018,368,-1394.98
0.0015,0.0015,0.001,,-15.999336559599605,-36.75652003992626,16.37534928698669,421,-1599.94
0.0015,0.0015,0.001,1.0,-2.8922196799999402,-14.120192529311469,3.2556495591081656,70,-289.21999999999997
0.0015,0.0015,0.001,2.0,-5.871810003999859,-20.677580342284063,6.22408864324159,158,-587.1800000000001
0.0015,0.0015,0.001,3.0,-9.580365050799774,-28.451584527311734,9.918764269588396,246,-958.04
0.0015,0.0015,0.001,4.0,-12.196022868399691,-32.37782545098615,12.524632879760278,315,-1219.6
0.0015,0.0015,0.001,5.0,-13.949886782799659,-33.76749188554532,14.254427678838018,368,-1394.98
0.0015,0.0015,0.002,,-15.999336559599605,-36.75652003992626,16.37534928698669,421,-1599.94
0.0015,0.0015,0.002,1.0,-2.8922196799999402,-14.120192529311469,3.2556495591081656,70,-289.21999999999997
0.0015,0.0015,0.002,2.0,-5.871810003999859,-20.677580342284063,6.22408864324159,158,-587.1800000000001
0.0015,0.0015,0.002,3.0,-9.580365050799774,-28.451584527311734,9.918764269588396,246,-958.04
0.0015,0.0015,0.002,4.0,-12.196022868399691,-32.37782545098615,12.524632879760278,315,-1219.6
0.0015,0.0015,0.002,5.0,-13.949886782799659,-33.76749188554532,14.254427678838018,368,-1394.98
0.0015,0.0015,0.003,,-15.999336559599605,-36.75652003992626,16.37534928698669,421,-1599.94
0.0015,0.0015,0.003,1.0,-2.8922196799999402,-14.120192529311469,3.2556495591081656,70,-289.21999999999997
0.0015,0.0015,0.003,2.0,-5.871810003999859,-20.677580342284063,6.22408864324159,158,-587.1800000000001
0.0015,0.0015,0.003,3.0,-9.580365050799774,-28.451584527311734,9.918764269588396,246,-958.04
0.0015,0.0015,0.003,4.0,-12.196022868399691,-32.37782545098615,12.524632879760278,315,-1219.6
0.0015,0.0015,0.003,5.0,-13.949886782799659,-33.76749188554532,14.254427678838018,368,-1394.98
0.0015,0.0015,0.004,,-15.17446830079961,-35.24812510503951,15.592610533173076,405,-1517.45
0.0015,0.0015,0.004,1.0,-2.8922196799999402,-14.120192529311469,3.2556495591081656,70,-289.21999999999997
0.0015,0.0015,0.004,2.0,-5.762153299599864,-20.71673750853707,6.114842333587462,152,-576.22
0.0015,0.0015,0.004,3.0,-9.52095232839977,-28.608063529554546,9.859573901756146,242,-952.09
0.0015,0.0015,0.004,4.0,-11.952100503999691,-32.13535381486463,12.281623404884796,307,-1195.21
0.0015,0.0015,0.004,5.0,-13.40445378959963,-32.65133523843483,13.750238123248549,358,-1340.45
0.0015,0.0015,0.005,,-13.14234272519966,-32.21316768172035,13.570502195397912,346,-1314.24
0.0015,0.0015,0.005,1.0,-2.758251643199943,-13.535583380046017,3.1221829032197506,67,-275.83
0.0015,0.0015,0.005,2.0,-5.483775794799868,-20.238081833848373,5.837506668098154,141,-548.37
0.0015,0.0015,0.005,3.0,-8.905370075599793,-27.714256344699614,9.246295490965352,220,-890.53
0.0015,0.0015,0.005,4.0,-10.961254227999715,-30.657318684052697,11.294485412002048,275,-1096.12
0.0015,0.0015,0.005,5.0,-11.948000254799686,-30.44766726543413,12.299600347307527,314,-1194.8
0.002,,,,-26.118868618399276,-49.98481448755689,26.118868618399365,715,-2611.89
0.002,,,1.0,-7.665215473999785,-26.482202037722928,7.718545082198968,214,-766.52
0.002,,,2.0,-11.055605512799744,-33.08321526774826,11.070340521706287,299,-1105.56
0.002,,,3.0,-17.01337641999952,-38.73692286775933,17.013376419999602,480,-1701.33
0.002,,,4.0,-21.243419508399406,-44.96761730342306,21.243419508399413,584,-2124.34
0.002,,,5.0,-23.95755794479934,-47.48884231786752,23.957557944799365,661,-2395.76
0.002,,0.001,,-26.118868618399276,-49.98481448755689,26.118868618399365,715,-2611.89
0.002,,0.001,1.0,-7.665215473999785,-26.482202037722928,7.718545082198968,214,-766.52
0.002,,0.001,2.0,-11.055605512799744,-33.08321526774826,11.070340521706287,299,-1105.56
0.002,,0.001,3.0,-17.01337641999952,-38.73692286775933,17.013376419999602,480,-1701.33
0.002,,0.001,4.0,-21.243419508399406,-44.96761730342306,21.243419508399413,584,-2124.34
0.002,,0.001,5.0,-23.95755794479934,-47.48884231786752,23.957557944799365,661,-2395.76
0.002,,0.002,,-26.118868618399276,-49.98481448755689,26.118868618399365,715,-2611.89
0.002,,0.002,1.0,-7.665215473999785,-26.482202037722928,7.718545082198968,214,-766.52
0.002,,0.002,2.0,-11.055605512799744,-33.08321526774826,11.070340521706287,299,-1105.56
0.002,,0.002,3.0,-17.01337641999952,-38.73692286775933,17.013376419999602,480,-1701.33
0.002,,0.002,4.0,-21.243419508399406,-44.96761730342306,21.243419508399413,584,-2124.34
0.002,,0.002,5.0,-23.95755794479934,-47.48884231786752,23.957557944799365,661,-2395.76
0.002,,0.003,,-26.118868618399276,-49.98481448755689,26.118868618399365,715,-2611.89
0.002,,0.003,1.0,-7.665215473999785,-26.482202037722928,7.718545082198968,214,-766.52
0.002,,0.003,2.0,-11.055605512799744,-33.08321526774826,11.070340521706287,299,-1105.56
0.002,,0.003,3.0,-17.01337641999952,-38.73692286775933,17.013376419999602,480,-1701.33
0.002,,0.003,4.0,-21.20792030359942,-44.90989412788734,21.207920303599412,583,-2120.79
0.002,,0.003,5.0,-23.95755794479934,-47.48884231786752,23.957557944799365,661,-2395.76
0.002,,0.004,,-26.191268030799286,-50.29712627838628,26.191268030799375,711,-2619.13
0.002,,0.004,1.0,-7.665215473999785,-26.482202037722928,7.718545082198968,214,-766.52
0.002,,0.004,2.0,-11.055605512799744,-33.08321526774826,11.070340521706287,299,-1105.56
0.002,,0.004,3.0,-17.01337641999952,-38.73692286775933,17.013376419999602,480,-1701.33
0.002,,0.004,4.0,-21.283042816799412,-45.194453623679514,21.283042816799416,582,-2128.31
0.002,,0.004,5.0,-23.933730827199348,-47.600659329997356,23.933730827199387,658,-2393.37
0.002,,0.005,,-24.61907184559936,-48.80438226327307,24.619071845599382,670,-2461.9
0.002,,0.005,1.0,-7.366644215599792,-25.639184128455263,7.420146268975591,207,-736.6600000000001
0.002,,0.005,2.0,-10.661360619999751,-32.05489830528524,10.67616094164511,290,-1066.1399999999999
0.002,,0.005,3.0,-16.406980393999547,-38.42761666863249,16.4069803939996,463,-1640.7
0.002,,0.005,4.0,-20.50430270519946,-44.70879542812697,20.504302705199326,562,-2050.43
0.002,,0.005,5.0,-22.798155596399397,-46.73299235536438,22.79815559639924,625,-2279.81
0.002,0.0002,,,-23.944926829999353,-46.41549518946407,23.944926829999485,658,-2394.49
0.002,0.0002,,1.0,-6.743438193199817,-25.339952876530184,6.797300190373316,178,-674.35
0.002,0.0002,,2.0,-10.648512285199768,-33.015271807588995,10.663314735369681,276,-1064.8600000000001
0.002,0.0002,,3.0,-15.367408682399583,-36.58400040360161,15.367408682399656,425,-1536.7399999999998
0.002,0.0002,,4.0,-19.686631678399486,-42.70306663668646,19.686631678399507,534,-1968.6599999999999
0.002,0.0002,,5.0,-21.30204311479944,-42.97394981328701,21.302043114799226,597,-2130.21
0.002,0.0002,0.001,,-23.944926829999353,-46.41549518946407,23.944926829999485,658,-2394.49
0.002,0.0002,0.001,1.0,-6.743438193199817,-25.339952876530184,6.797300190373316,178,-674.35
0.002,0.0002,0.001,2.0,-10.648512285199768,-33.015271807588995,10.663314735369681,276,-1064.8600000000001
0.002,0.0002,0.001,3.0,-15.367408682399583,-36.58400040360161,15.367408682399656,425,-1536.7399999999998
0.002,0.0002,0.001,4.0,-19.686631678399486,-42.70306663668646,19.686631678399507,534,-1968.6599999999999
0.002,0.0002,0.001,5.0,-21.30204311479944,-42.97394981328701,21.302043114799226,597,-2130.21
0.002,0.0002,0.002,,-23.944926829999353,-46.41549518946407,23.944926829999485,658,-2394.49
0.002,0.0002,0.002,1.0,-6.743438193199817,-25.339952876530184,6.797300190373316,178,-674.35
0.002,0.0002,0.002,2.0,-10.648512285199768,-33.015271807588995,10.663314735369681,276,-1064.8600000000001
0.002,0.0002,0.002,3.0,-15.367408682399583,-36.58400040360161,15.367408682399656,425,-1536.7399999999998
0.002,0.0002,0.002,4.0,-19.686631678399486,-42.70306663668646,19.686631678399507,534,-1968.6599999999999
0.002,0.0002,0.002,5.0,-21.30204311479944,-42.97394981328701,21.302043114799226,597,-2130.21
0.002,0.0002,0.003,,-23.909427625199346,-46.36093543835874,23.909427625199488,657,-2390.94
0.002,0.0002,0.003,1.0,-6.743438193199817,-25.339952876530184,6.797300190373316,178,-674.35
0.002,0.0002,0.003,2.0,-10.648512285199768,-33.015271807588995,10.663314735369681,276,-1064.8600000000001
0.002,0.0002,0.003,3.0,-15.367408682399583,-36.58400040360161,15.367408682399656,425,-1536.7399999999998
0.002,0.0002,0.003,4.0,-19.651132473599485,-42.64383028726672,19.65113247359951,533,-1965.11
0.002,0.0002,0.003,5.0,-21.26654390999944,-42.916808542654074,21.26654390999923,596,-2126.66
0.002,0.0002,0.004,,-23.858594951999354,-46.46645951093718,23.85859495199954,652,-2385.85
0.002,0.0002,0.004,1.0,-6.743438193199817,-25.339952876530184,6.797300190373316,178,-674.35
0.002,0.0002,0.004,2.0,-10.648512285199768,-33.015271807588995,10.663314735369681,276,-1064.8600000000001
0.002,0.0002,0.004,3.0,-15.367408682399583,-36.58400040360161,15.367408682399656,425,-1536.7399999999998
0.002,0.0002,0.004,4.0,-19.738278998799473,-42.954492220293716,19.738278998799515,532,-1973.83
0.002,0.0002,0.004,5.0,-21.205711993199444,-42.95740425106944,21.205711993199284,592,-2120.57
0.002,0.0002,0.005,,-22.454580407199423,-45.084101696066554,22.454580407199472,615,-2245.46
0.002,0.0002,0.005,1.0,-6.568618959599822,-24.823794157536714,6.622581926752059,174,-656.8599999999999
0.002,0.0002,0.005,2.0,-10.356172271199775,-32.4156245378315,10.371023151995672,268,-1035.62
0.002,0.0002,0.005,3.0,-15.064595294799602,-37.09575631185115,15.064595294799657,410,-1506.46
0.002,0.0002,0.005,4.0,-19.10559910439954,-42.86298734871202,19.10559910439949,510,-1910.56
0.002,0.0002,0.005,5.0,-20.426468957999464,-42.62833654323999,20.426468957999322,564,-2042.6399999999999
0.002,0.0005,,,-20.8305503175995,-42.252018335813474,20.861687941744183,559,-2083.06
0.002,0.0005,,1.0,-5.603072870399864,-23.93259871905051,5.693860491601283,137,-560.31
0.002,0.0005,,2.0,-9.4324260291998,-30.680703139402276,9.46804657587924,237,-943.24
0.002,0.0005,,3.0,-13.437460334399665,-33.908434758016625,13.47150568694323,356,-1343.74
0.002,0.0005,,4.0,-16.437910705199574,-37.45709735192979,16.470775970016206,445,-1643.79
0.002,0.0005,,5.0,-18.699077257999534,-39.753806233867486,18.73105319802569,506,-1869.9099999999999
0.002,0.0005,0.001,,-20.8305503175995,-42.252018335813474,20.861687941744183,559,-2083.06
0.002,0.0005,0.001,1.0,-5.603072870399864,-23.93259871905051,5.693860491601283,137,-560.31
0.002,0.0005,0.001,2.0,-9.4324260291998,-30.680703139402276,9.46804657587924,237,-943.24
0.002,0.0005,0.001,3.0,-13.437460334399665,-33.908434758016625,13.47150568694323,356,-1343.74
0.002,0.0005,0.001,4.0,-16.437910705199574,-37.45709735192979,16.470775970016206,445,-1643.79
0.002,0.0005,0.001,5.0,-18.699077257999534,-39.753806233867486,18.73105319802569,506,-1869.9099999999999
0.002,0.0005,0.002,,-20.8305503175995,-42.252018335813474,20.861687941744183,559,-2083.06
0.002,0.0005,0.002,1.0,-5.603072870399864,-23.93259871905051,5.693860491601283,137,-560.31
0.002,0.0005,0.002,2.0,-9.4324260291998,-30.680703139402276,9.46804657587924,237,-943.24
0.002,0.0005,0.002,3.0,-13.437460334399665,-33.908434758016625,13.47150568694323,356,-1343.74
0.002,0.0005,0.002,4.0,-16.437910705199574,-37.45709735192979,16.470775970016206,445,-1643.79
0.002,0.0005,0.002,5.0,-18.699077257999534,-39.753806233867486,18.73105319802569,506,-1869.9099999999999
0.002,0.0005,0.003,,-20.795051112799513,-42.19453311612603,20.826202698906798,558,-2079.51
0.002,0.0005,0.003,1.0,-5.603072870399864,-23.93259871905051,5.693860491601283,137,-560.31
0.002,0.0005,0.003,2.0,-9.4324260291998,-30.680703139402276,9.46804657587924,237,-943.24
0.002,0.0005,0.003,3.0,-13.437460334399665,-33.908434758016625,13.47150568694323,356,-1343.74
0.002,0.0005,0.003,4.0,-16.402411500399573,-37.39358987222646,16.43529072717882,444,-1640.24
0.002,0.0005,0.003,5.0,-18.663578053199533,-39.69372000298725,18.69556795518825,505,-1866.3600000000001
0.002,0.0005,0.004,,-20.781622439199516,-42.36490655180945,20.81277930685152,554,-2078.16
0.002,0.0005,0.004,1.0,-5.603072870399864,-23.93259871905051,5.693860491601283,137,-560.31
0.002,0.0005,0.004,2.0,-9.4324260291998,-30.680703139402276,9.46804657587924,237,-943.24
0.002,0.0005,0.004,3.0,-13.437460334399665,-33.908434758016625,13.47150568694323,356,-1343.74
0.002,0.0005,0.004,4.0,-16.530954029199567,-37.79386005587265,16.563782699748288,444,-1653.0900000000001
0.002,0.0005,0.004,5.0,-18.693170151599535,-39.89616182578008,18.725148414911487,503,-1869.3200000000002
0.002,0.0005,0.005,,-19.83274742639953,-41.96639691209177,19.86427748994498,521,-1983.27
0.002,0.0005,0.005,1.0,-5.463296041199868,-23.49273628270173,5.554218094805031,134,-546.3299999999999
0.002,0.0005,0.005,2.0,-9.197172441599808,-30.274827600027887,9.232885514346016,230,-919.71
0.002,0.0005,0.005,3.0,-13.271300616799673,-34.812395132683335,13.305411320546964,343,-1327.13
0.002,0.0005,0.005,4.0,-16.176342283999592,-38.30256827370325,16.209310424599977,426,-1617.6399999999999
0.002,0.0005,0.005,5.0,-18.293224972399567,-40.526694426292494,18.32536053556291,479,-1829.3200000000002
0.002,0.0007,,,-19.13851247719951,-40.50557060916496,19.17031558580222,517,-1913.85
0.002,0.0007,,1.0,-4.842017508399894,-21.541270465122793,4.933537085693737,120,-484.2
0.002,0.0007,,2.0,-8.28125698959982,-27.823301619415965,8.317330295127826,211,-828.12
0.002,0.0007,,3.0,-12.229956215199703,-32.41503878929508,12.264476483377535,325,-1223.0
0.002,0.0007,,4.0,-15.138861892799603,-36.38434232721649,15.172238078101676,408,-1513.89
0.002,0.0007,,5.0,-16.81287118399955,-37.12481288392634,16.845588975535808,465,-1681.28
0.002,0.0007,0.001,,-19.13851247719951,-40.50557060916496,19.17031558580222,517,-1913.85
0.002,0.0007,0.001,1.0,-4.842017508399894,-21.541270465122793,4.933537085693737,120,-484.2
0.002,0.0007,0.001,2.0,-8.28125698959982,-27.823301619415965,8.317330295127826,211,-828.12
0.002,0.0007,0.001,3.0,-12.229956215199703,-32.41503878929508,12.264476483377535,325,-1223.0
0.002,0.0007,0.001,4.0,-15.138861892799603,-36.38434232721649,15.172238078101676,408,-1513.89
0.002,0.0007,0.001,5.0,-16.81287118399955,-37.12481288392634,16.845588975535808,465,-1681.28
0.002,0.0007,0.002,,-19.13851247719951,-40.50557060916496,19.17031558580222,517,-1913.85
0.002,0.0007,0.002,1.0,-4.842017508399894,-21.541270465122793,4.933537085693737,120,-484.2
0.002,0.0007,0.002,2.0,-8.28125698959982,-27.823301619415965,8.317330295127826,211,-828.12
0.002,0.0007,0.002,3.0,-12.229956215199703,-32.41503878929508,12.264476483377535,325,-1223.0
0.002,0.0007,0.002,4.0,-15.138861892799603,-36.38434232721649,15.172238078101676,408,-1513.89
0.002,0.0007,0.002,5.0,-16.81287118399955,-37.12481288392634,16.845588975535808,465,-1681.28
0.002,0.0007,0.003,,-19.10301327239951,-40.445908372581165,19.134830342964836,516,-1910.3000000000002
0.002,0.0007,0.003,1.0,-4.842017508399894,-21.541270465122793,4.933537085693737,120,-484.2
0.002,0.0007,0.003,2.0,-8.28125698959982,-27.823301619415965,8.317330295127826,211,-828.12
0.002,0.0007,0.003,3.0,-12.229956215199703,-32.41503878929508,12.264476483377535,325,-1223.0
0.002,0.0007,0.003,4.0,-15.103362687999605,-36.318217775552355,15.13675283526429,407,-1510.3400000000001
0.002,0.0007,0.003,5.0,-16.77737197919955,-37.06211270586246,16.810103732698423,464,-1677.73
0.002,0.0007,0.004,,-19.08958459879952,-40.62557573729847,19.121406950909666,512,-1908.96
0.002,0.0007,0.004,1.0,-4.842017508399894,-21.541270465122793,4.933537085693737,120,-484.2
0.002,0.0007,0.004,2.0,-8.28125698959982,-27.823301619415965,8.317330295127826,211,-828.12
0.002,0.0007,0.004,3.0,-12.229956215199703,-32.41503878929508,12.264476483377535,325,-1223.0
0.002,0.0007,0.004,4.0,-15.231905216799616,-36.74583179490879,15.265244807833794,407,-1523.19
0.002,0.0007,0.004,5.0,-16.80696407759956,-37.27093185479254,16.839684192421643,462,-1680.7
0.002,0.0007,0.005,,-18.02496133519955,-39.177934568628054,18.057202407398908,483,-1802.5
0.002,0.0007,0.005,1.0,-4.7957270959998946,-21.36714710002341,4.887291193772875,119,-479.57
0.002,0.0007,0.005,2.0,-8.090052205599822,-27.51469376864827,8.126200712644568,205,-809.0
0.002,0.0007,0.005,3.0,-11.955753921999698,-32.18972028025483,11.990382034907828,314,-1195.58
0.002,0.0007,0.005,4.0,-14.730655693599628,-36.170972232366324,14.76419242784143,390,-1473.06
0.002,0.0007,0.005,5.0,-16.219529842799584,-36.7225174304073,16.252480997580676,440,-1621.96
0.002,0.001,,,-14.812817907999598,-32.76102223981609,14.888723752875002,420,-1481.29
0.002,0.001,,1.0,-3.3773612611999395,-17.09356785471547,3.5460243539421223,85,-337.74
0.002,0.001,,2.0,-6.14958838199986,-22.125974110279852,6.24169097853756,167,-614.96
0.002,0.001,,3.0,-9.329363399999737,-26.071904776434558,9.410155264544258,265,-932.94
0.002,0.001,,4.0,-11.475120999599683,-28.811412184686056,11.554000891714894,327,-1147.51
0.002,0.001,,5.0,-13.03138805799963,-30.147281386864343,13.108881241891615,376,-1303.1399999999999
0.002,0.001,0.001,,-14.812817907999598,-32.76102223981609,14.888723752875002,420,-1481.29
0.002,0.001,0.001,1.0,-3.3773612611999395,-17.09356785471547,3.5460243539421223,85,-337.74
0.002,0.001,0.001,2.0,-6.14958838199986,-22.125974110279852,6.24169097853756,167,-614.96
0.002,0.001,0.001,3.0,-9.329363399999737,-26.071904776434558,9.410155264544258,265,-932.94
0.002,0.001,0.001,4.0,-11.475120999599683,-28.811412184686056,11.554000891714894,327,-1147.51
0.002,0.001,0.001,5.0,-13.03138805799963,-30.147281386864343,13.108881241891615,376,-1303.1399999999999
0.002,0.001,0.002,,-14.812817907999598,-32.76102223981609,14.888723752875002,420,-1481.29
0.002,0.001,0.002,1.0,-3.3773612611999395,-17.09356785471547,3.5460243539421223,85,-337.74
0.002,0.001,0.002,2.0,-6.14958838199986,-22.125974110279852,6.24169097853756,167,-614.96
0.002,0.001,0.002,3.0,-9.329363399999737,-26.071904776434558,9.410155264544258,265,-932.94
0.002,0.001,0.002,4.0,-11.475120999599683,-28.811412184686056,11.554000891714894,327,-1147.51
0.002,0.001,0.002,5.0,-13.03138805799963,-30.147281386864343,13.108881241891615,376,-1303.1399999999999
0.002,0.001,0.003,,-14.812817907999598,-32.76102223981609,14.888723752875002,420,-1481.29
0.002,0.001,0.003,1.0,-3.3773612611999395,-17.09356785471547,3.5460243539421223,85,-337.74
0.002,0.001,0.003,2.0,-6.14958838199986,-22.125974110279852,6.24169097853756,167,-614.96
0.002,0.001,0.003,3.0,-9.329363399999737,-26.071904776434558,9.410155264544258,265,-932.94
0.002,0.001,0.003,4.0,-11.475120999599683,-28.811412184686056,11.554000891714894,327,-1147.51
0.002,0.001,0.003,5.0,-13.03138805799963,-30.147281386864343,13.108881241891615,376,-1303.1399999999999
0.002,0.001,0.004,,-14.710247509999608,-32.61779244511899,14.78624474999489,417,-1471.03
0.002,0.001,0.004,1.0,-3.3773612611999395,-17.09356785471547,3.5460243539421223,85,-337.74
0.002,0.001,0.004,2.0,-6.14958838199986,-22.125974110279852,6.24169097853756,167,-614.96
0.002,0.001,0.004,3.0,-9.329363399999737,-26.071904776434558,9.410155264544258,265,-932.94
0.002,0.001,0.004,4.0,-11.418380181199685,-28.696401506516548,11.497310632092098,326,-1141.8400000000001
0.002,0.001,0.004,5.0,-12.918818416399633,-29.93330141499874,12.996411905214778,374,-1291.8899999999999
0.002,0.001,0.005,,-14.12556857279962,-32.178283529359284,14.202086789632308,392,-1412.56
0.002,0.001,0.005,1.0,-3.3773612611999395,-17.09356785471547,3.5460243539421223,85,-337.74
0.002,0.001,0.005,2.0,-6.004674010399862,-21.892011782610545,6.096905732558793,162,-600.47
0.002,0.001,0.005,3.0,-9.205593949599747,-26.118260165641924,9.28649609863157,257,-920.55
0.002,0.001,0.005,4.0,-11.316342855199693,-29.017851104419282,11.39536422621932,315,-1131.6399999999999
0.002,0.001,0.005,5.0,-12.596971536799659,-29.925893248516008,12.67485180654492,355,-1259.69
0.002,0.0015,,,-10.694057932399724,-28.92141701970118,10.741688773999813,277,-1069.4
0.002,0.0015,,1.0,-2.2176517463999574,-14.391461699472758,2.2626660759191677,49,-221.77
0.002,0.0015,,2.0,-4.184599771599898,-18.449657528656907,4.184599771599879,105,-418.46000000000004
0.002,0.0015,,3.0,-6.955906041199846,-25.256934810594107,6.955906041199851,166,-695.59
0.002,0.0015,,4.0,-8.525000454799788,-27.110873282172495,8.525000454799866,211,-852.5
0.002,0.0015,,5.0,-9.362297678799743,-26.536264281136393,9.409928520399845,246,-936.23
0.002,0.0015,0.001,,-10.694057932399724,-28.92141701970118,10.741688773999813,277,-1069.4
0.002,0.0015,0.001,1.0,-2.2176517463999574,-14.391461699472758,2.2626660759191677,49,-221.77
0.002,0.0015,0.001,2.0,-4.184599771599898,-18.449657528656907,4.184599771599879,105,-418.46000000000004
0.002,0.0015,0.001,3.0,-6.955906041199846,-25.256934810594107,6.955906041199851,166,-695.59
0.002,0.0015,0.001,4.0,-8.525000454799788,-27.110873282172495,8.525000454799866,211,-852.5
0.002,0.0015,0.001,5.0,-9.362297678799743,-26.536264281136393,9.409928520399845,246,-936.23
0.002,0.0015,0.002,,-10.694057932399724,-28.92141701970118,10.741688773999813,277,-1069.4
0.002,0.0015,0.002,1.0,-2.2176517463999574,-14.391461699472758,2.2626660759191677,49,-221.77
0.002,0.0015,0.002,2.0,-4.184599771599898,-18.449657528656907,4.184599771599879,105,-418.46000000000004
0.002,0.0015,0.002,3.0,-6.955906041199846,-25.256934810594107,6.955906041199851,166,-695.59
0.002,0.0015,0.002,4.0,-8.525000454799788,-27.110873282172495,8.525000454799866,211,-852.5
0.002,0.0015,0.002,5.0,-9.362297678799743,-26.536264281136393,9.409928520399845,246,-936.23
0.002,0.0015,0.003,,-10.694057932399724,-28.92141701970118,10.741688773999813,277,-1069.4
0.002,0.0015,0.003,1.0,-2.2176517463999574,-14.391461699472758,2.2626660759191677,49,-221.77
0.002,0.0015,0.003,2.0,-4.184599771599898,-18.449657528656907,4.184599771599879,105,-418.46000000000004
0.002,0.0015,0.003,3.0,-6.955906041199846,-25.256934810594107,6.955906041199851,166,-695.59
0.002,0.0015,0.003,4.0,-8.525000454799788,-27.110873282172495,8.525000454799866,211,-852.5
0.002,0.0015,0.003,5.0,-9.362297678799743,-26.536264281136393,9.409928520399845,246,-936.23
0.002,0.0015,0.004,,-10.638229109199724,-28.80087998486752,10.685859950799822,276,-1063.82
0.002,0.0015,0.004,1.0,-2.2176517463999574,-14.391461699472758,2.2626660759191677,49,-221.77
0.002,0.0015,0.004,2.0,-4.184599771599898,-18.449657528656907,4.184599771599879,105,-418.46000000000004
0.002,0.0015,0.004,3.0,-6.955906041199846,-25.256934810594107,6.955906041199851,166,-695.59
0.002,0.0015,0.004,4.0,-8.525000454799788,-27.110873282172495,8.525000454799866,211,-852.5
0.002,0.0015,0.004,5.0,-9.306468855599745,-26.409116350592342,9.354099697199853,245,-930.65
0.002,0.0015,0.005,,-10.089467472399722,-28.01448015942223,10.175701523599818,261,-1008.95
0.002,0.0015,0.005,1.0,-2.2176517463999574,-14.391461699472758,2.2626660759191677,49,-221.77
0.002,0.0015,0.005,2.0,-4.135910230799901,-18.554354781735952,4.1359102307998725,102,-413.59000000000003
0.002,0.0015,0.005,3.0,-6.84402767159985,-25.231602960152664,6.844027671599834,162,-684.4100000000001
0.002,0.0015,0.005,4.0,-8.354232493999794,-27.050412530614505,8.354232493999824,205,-835.42
0.002,0.0015,0.005,5.0,-9.02754251319975,-26.16145011138727,9.113776564399814,235,-902.76
0.0025,,,,-11.242722283199637,-27.272348051225638,11.337968516024237,351,-1124.27
0.0025,,,1.0,-3.903992747599875,-16.457412574702115,4.109268143860545,114,-390.4
0.0025,,,2.0,-5.64486407599984,-20.96262016685963,5.8045530092824675,161,-564.49
0.0025,,,3.0,-8.146449181599762,-23.718902694199855,8.245018052931469,248,-814.65
0.0025,,,4.0,-10.05756326399972,-27.507505739553853,10.154081301624759,289,-1005.76
0.0025,,,5.0,-11.219802158799643,-28.54557371497633,11.315072987415876,331,-1121.98
0.0025,,0.001,,-11.242722283199637,-27.272348051225638,11.337968516024237,351,-1124.27
0.0025,,0.001,1.0,-3.903992747599875,-16.457412574702115,4.109268143860545,114,-390.4
0.0025,,0.001,2.0,-5.64486407599984,-20.96262016685963,5.8045530092824675,161,-564.49
0.0025,,0.001,3.0,-8.146449181599762,-23.718902694199855,8.245018052931469,248,-814.65
0.0025,,0.001,4.0,-10.05756326399972,-27.507505739553853,10.154081301624759,289,-1005.76
0.0025,,0.001,5.0,-11.219802158799643,-28.54557371497633,11.315072987415876,331,-1121.98
0.0025,,0.002,,-11.242722283199637,-27.272348051225638,11.337968516024237,351,-1124.27
0.0025,,0.002,1.0,-3.903992747599875,-16.457412574702115,4.109268143860545,114,-390.4
0.0025,,0.002,2.0,-5.64486407599984,-20.96262016685963,5.8045530092824675,161,-564.49
0.0025,,0.002,3.0,-8.146449181599762,-23.718902694199855,8.245018052931469,248,-814.65
0.0025,,0.002,4.0,-10.05756326399972,-27.507505739553853,10.154081301624759,289,-1005.76
0.0025,,0.002,5.0,-11.219802158799643,-28.54557371497633,11.315072987415876,331,-1121.98
0.0025,,0.003,,-11.242722283199637,-27.272348051225638,11.337968516024237,351,-1124.27
0.0025,,0.003,1.0,-3.903992747599875,-16.457412574702115,4.109268143860545,114,-390.4
0.0025,,0.003,2.0,-5.64486407599984,-20.96262016685963,5.8045530092824675,161,-564.49
0.0025,,0.003,3.0,-8.146449181599762,-23.718902694199855,8.245018052931469,248,-814.65
0.0025,,0.003,4.0,-10.05756326399972,-27.507505739553853,10.154081301624759,289,-1005.76
0.0025,,0.003,5.0,-11.219802158799643,-28.54557371497633,11.315072987415876,331,-1121.98
0.0025,,0.004,,-11.242722283199637,-27.272348051225638,11.337968516024237,351,-1124.27
0.0025,,0.004,1.0,-3.903992747599875,-16.457412574702115,4.109268143860545,114,-390.4
0.0025,,0.004,2.0,-5.64486407599984,-20.96262016685963,5.8045530092824675,161,-564.49
0.0025,,0.004,3.0,-8.146449181599762,-23.718902694199855,8.245018052931469,248,-814.65
0.0025,,0.004,4.0,-10.05756326399972,-27.507505739553853,10.154081301624759,289,-1005.76
0.0025,,0.004,5.0,-11.219802158799643,-28.54557371497633,11.315072987415876,331,-1121.98
0.0025,,0.005,,-11.242722283199637,-27.272348051225638,11.337968516024237,351,-1124.27
0.0025,,0.005,1.0,-3.903992747599875,-16.457412574702115,4.109268143860545,114,-390.4
0.0025,,0.005,2.0,-5.64486407599984,-20.96262016685963,5.8045530092824675,161,-564.49
0.0025,,0.005,3.0,-8.146449181599762,-23.718902694199855,8.245018052931469,248,-814.65
