ATR_MIN,DIST_MIN,EXPANSION_MIN,CROSS_MAX,Total_Return_%,Sharpe_Ratio,Win_Rate_%,Max_Drawdown_%,Profit_Factor,Total_Trades,Total_Closed_Trades,Best_Trade_%,Worst_Trade_%,Long_WinRate_%,Short_WinRate_%,Long_Trades,Short_Trades,Total_PnL,Combination_ID
0.0025,0.0005,0.003,4.0,-8.85248403119977,-26.52216379878755,9.482758620689655,8.945576615097572,0.13802027394345412,232,232,3.1896700683650554,-1.5182366763926998,11.28,7.07,133,99,-885.24,544
0.0025,0.0005,0.004,,-10.50721742519971,-27.43865779719358,11.228070175438596,10.598718545126019,0.13881175604981916,285,285,2.1243288745841267,-1.5182366763926998,10.46,12.12,153,132,-1050.72,545
0.0025,0.0005,0.004,1.0,-2.9988595271999294,-15.346511206207415,6.493506493506493,3.2164336228231103,0.1785634281565466,77,77,3.1896700683650554,-1.0790691174110734,9.8,0.0,51,26,-299.89,546
0.0025,0.0005,0.004,2.0,-5.031393296399883,-20.497534797566612,6.870229007633588,5.219065967761793,0.13469752503620352,131,131,3.1896700683650554,-1.0790691174110734,9.46,3.51,74,57,-503.14,547
0.0025,0.0005,0.004,3.0,-7.642466334399814,-25.009667575369956,9.0,7.767710249016119,0.13555915191287327,200,200,3.1896700683650554,-1.0790691174110734,12.28,4.65,114,86,-764.24,548
0.0025,0.0005,0.004,4.0,-8.85248403119977,-26.52216379878755,9.482758620689655,8.945576615097572,0.13802027394345412,232,232,3.1896700683650554,-1.5182366763926998,11.28,7.07,133,99,-885.24,549
0.0025,0.0007,,,-9.424733853999737,-25.193534683176228,12.5,9.522045690615956,0.1619024779084387,264,264,2.1243288745841267,-1.5182366763926998,11.35,13.82,141,123,-942.47,550
0.0025,0.0007,,1.0,-2.746462648799929,-14.25849749004408,6.944444444444445,2.9642794908014705,0.1918253967793486,72,72,3.1896700683650554,-1.0790691174110734,10.64,0.0,47,25,-274.65,551
0.0025,0.0007,,2.0,-4.439920323999895,-18.53455440508091,8.403361344537815,4.628161853118129,0.1507700112645613,119,119,3.1896700683650554,-1.0790691174110734,10.77,5.56,65,54,-443.99,552
0.0025,0.0007,,3.0,-6.936358911199818,-23.214471063355493,10.21505376344086,7.06228193492719,0.14785354872208045,186,186,3.1896700683650554,-1.0790691174110734,13.46,6.1,104,82,-693.64,553
0.0025,0.0007,,4.0,-8.197298217599776,-25.05299579357876,10.50228310502283,8.322008514561706,0.14787203655311784,219,219,3.1896700683650554,-1.5182366763926998,12.2,8.33,123,96,-819.73,554
0.0025,0.0007,0.001,,-9.424733853999737,-25.193534683176228,12.5,9.522045690615956,0.1619024779084387,264,264,2.1243288745841267,-1.5182366763926998,11.35,13.82,141,123,-942.47,555
0.0025,0.0007,0.001,1.0,-2.746462648799929,-14.25849749004408,6.944444444444445,2.9642794908014705,0.1918253967793486,72,72,3.1896700683650554,-1.0790691174110734,10.64,0.0,47,25,-274.65,556
0.0025,0.0007,0.001,2.0,-4.439920323999895,-18.53455440508091,8.403361344537815,4.628161853118129,0.1507700112645613,119,119,3.1896700683650554,-1.0790691174110734,10.77,5.56,65,54,-443.99,557
0.0025,0.0007,0.001,3.0,-6.936358911199818,-23.214471063355493,10.21505376344086,7.06228193492719,0.14785354872208045,186,186,3.1896700683650554,-1.0790691174110734,13.46,6.1,104,82,-693.64,558
0.0025,0.0007,0.001,4.0,-8.197298217599776,-25.05299579357876,10.50228310502283,8.322008514561706,0.14787203655311784,219,219,3.1896700683650554,-1.5182366763926998,12.2,8.33,123,96,-819.73,559
0.0025,0.0007,0.002,,-9.424733853999737,-25.193534683176228,12.5,9.522045690615956,0.1619024779084387,264,264,2.1243288745841267,-1.5182366763926998,11.35,13.82,141,123,-942.47,560
0.0025,0.0007,0.002,1.0,-2.746462648799929,-14.25849749004408,6.944444444444445,2.9642794908014705,0.1918253967793486,72,72,3.1896700683650554,-1.0790691174110734,10.64,0.0,47,25,-274.65,561
0.0025,0.0007,0.002,2.0,-4.439920323999895,-18.53455440508091,8.403361344537815,4.628161853118129,0.1507700112645613,119,119,3.1896700683650554,-1.0790691174110734,10.77,5.56,65,54,-443.99,562
0.0025,0.0007,0.002,3.0,-6.936358911199818,-23.214471063355493,10.21505376344086,7.06228193492719,0.14785354872208045,186,186,3.1896700683650554,-1.0790691174110734,13.46,6.1,104,82,-693.64,563
0.0025,0.0007,0.002,4.0,-8.197298217599776,-25.05299579357876,10.50228310502283,8.322008514561706,0.14787203655311784,219,219,3.1896700683650554,-1.5182366763926998,12.2,8.33,123,96,-819.73,564
0.0025,0.0007,0.003,,-9.424733853999737,-25.193534683176228,12.5,9.522045690615956,0.1619024779084387,264,264,2.1243288745841267,-1.5182366763926998,11.35,13.82,141,123,-942.47,565
0.0025,0.0007,0.003,1.0,-2.746462648799929,-14.25849749004408,6.944444444444445,2.9642794908014705,0.1918253967793486,72,72,3.1896700683650554,-1.0790691174110734,10.64,0.0,47,25,-274.65,566
0.0025,0.0007,0.003,2.0,-4.439920323999895,-18.53455440508091,8.403361344537815,4.628161853118129,0.1507700112645613,119,119,3.1896700683650554,-1.0790691174110734,10.77,5.56,65,54,-443.99,567
0.0025,0.0007,0.003,3.0,-6.936358911199818,-23.214471063355493,10.21505376344086,7.06228193492719,0.14785354872208045,186,186,3.1896700683650554,-1.0790691174110734,13.46,6.1,104,82,-693.64,568
0.0025,0.0007,0.003,4.0,-8.197298217599776,-25.05299579357876,10.50228310502283,8.322008514561706,0.14787203655311784,219,219,3.1896700683650554,-1.5182366763926998,12.2,8.33,123,96,-819.73,569
0.0025,0.0007,0.004,,-9.424733853999737,-25.193534683176228,12.5,9.522045690615956,0.1619024779084387,264,264,2.1243288745841267,-1.5182366763926998,11.35,13.82,141,123,-942.47,570
0.0025,0.0007,0.004,1.0,-2.746462648799929,-14.25849749004408,6.944444444444445,2.9642794908014705,0.1918253967793486,72,72,3.1896700683650554,-1.0790691174110734,10.64,0.0,47,25,-274.65,571
0.0025,0.0007,0.004,2.0,-4.439920323999895,-18.53455440508091,8.403361344537815,4.628161853118129,0.1507700112645613,119,119,3.1896700683650554,-1.0790691174110734,10.77,5.56,65,54,-443.99,572
0.0025,0.0007,0.004,3.0,-6.936358911199818,-23.214471063355493,10.21505376344086,7.06228193492719,0.14785354872208045,186,186,3.1896700683650554,-1.0790691174110734,13.46,6.1,104,82,-693.64,573
0.0025,0.0007,0.004,4.0,-8.197298217599776,-25.05299579357876,10.50228310502283,8.322008514561706,0.14787203655311784,219,219,3.1896700683650554,-1.5182366763926998,12.2,8.33,123,96,-819.73,574
0.0025,0.001,,,-7.829487966399778,-21.964830145392,14.15929203539823,8.000425286352934,0.17562535134745483,226,226,3.047128400851435,-1.5182366763926998,12.2,16.5,123,103,-782.95,575
0.0025,0.001,,1.0,-1.9534905275999586,-11.428497567616322,7.547169811320755,2.292222545004773,0.22123639086772903,53,53,3.1896700683650554,-1.0790691174110734,11.11,0.0,36,17,-195.35000000000002,576
0.0025,0.001,,2.0,-3.201551145999928,-14.34243476695793,12.76595744680851,3.4391280625965837,0.19920035527576885,94,94,3.1896700683650554,-1.0790691174110734,11.54,14.29,52,42,-320.15,577
0.0025,0.001,,3.0,-5.257471001199854,-18.219270737443694,13.291139240506327,5.432160747196102,0.2049447466772102,158,158,3.1896700683650554,-1.0790691174110734,15.56,10.29,90,68,-525.75,578
0.0025,0.001,,4.0,-6.548474469199818,-20.871155705674905,12.834224598930483,6.721280714775725,0.18519174138640854,187,187,3.1896700683650554,-1.5182366763926998,13.21,12.35,106,81,-654.8499999999999,579
0.0025,0.001,0.001,,-7.829487966399778,-21.964830145392,14.15929203539823,8.000425286352934,0.17562535134745483,226,226,3.047128400851435,-1.5182366763926998,12.2,16.5,123,103,-782.95,580
0.0025,0.001,0.001,1.0,-1.9534905275999586,-11.428497567616322,7.547169811320755,2.292222545004773,0.22123639086772903,53,53,3.1896700683650554,-1.0790691174110734,11.11,0.0,36,17,-195.35000000000002,581
0.0025,0.001,0.001,2.0,-3.201551145999928,-14.34243476695793,12.76595744680851,3.4391280625965837,0.19920035527576885,94,94,3.1896700683650554,-1.0790691174110734,11.54,14.29,52,42,-320.15,582
0.0025,0.001,0.001,3.0,-5.257471001199854,-18.219270737443694,13.291139240506327,5.432160747196102,0.2049447466772102,158,158,3.1896700683650554,-1.0790691174110734,15.56,10.29,90,68,-525.75,583
0.0025,0.001,0.001,4.0,-6.548474469199818,-20.871155705674905,12.834224598930483,6.721280714775725,0.18519174138640854,187,187,3.1896700683650554,-1.5182366763926998,13.21,12.35,106,81,-654.8499999999999,584
0.0025,0.001,0.002,,-7.829487966399778,-21.964830145392,14.15929203539823,8.000425286352934,0.17562535134745483,226,226,3.047128400851435,-1.5182366763926998,12.2,16.5,123,103,-782.95,585
0.0025,0.001,0.002,1.0,-1.9534905275999586,-11.428497567616322,7.547169811320755,2.292222545004773,0.22123639086772903,53,53,3.1896700683650554,-1.0790691174110734,11.11,0.0,36,17,-195.35000000000002,586
0.0025,0.001,0.002,2.0,-3.201551145999928,-14.34243476695793,12.76595744680851,3.4391280625965837,0.19920035527576885,94,94,3.1896700683650554,-1.0790691174110734,11.54,14.29,52,42,-320.15,587
0.0025,0.001,0.002,3.0,-5.257471001199854,-18.219270737443694,13.291139240506327,5.432160747196102,0.2049447466772102,158,158,3.1896700683650554,-1.0790691174110734,15.56,10.29,90,68,-525.75,588
0.0025,0.001,0.002,4.0,-6.548474469199818,-20.871155705674905,12.834224598930483,6.721280714775725,0.18519174138640854,187,187,3.1896700683650554,-1.5182366763926998,13.21,12.35,106,81,-654.8499999999999,589
0.0025,0.001,0.003,,-7.829487966399778,-21.964830145392,14.15929203539823,8.000425286352934,0.17562535134745483,226,226,3.047128400851435,-1.5182366763926998,12.2,16.5,123,103,-782.95,590
0.0025,0.001,0.003,1.0,-1.9534905275999586,-11.428497567616322,7.547169811320755,2.292222545004773,0.22123639086772903,53,53,3.1896700683650554,-1.0790691174110734,11.11,0.0,36,17,-195.35000000000002,591
0.0025,0.001,0.003,2.0,-3.201551145999928,-14.34243476695793,12.76595744680851,3.4391280625965837,0.19920035527576885,94,94,3.1896700683650554,-1.0790691174110734,11.54,14.29,52,42,-320.15,592
0.0025,0.001,0.003,3.0,-5.257471001199854,-18.219270737443694,13.291139240506327,5.432160747196102,0.2049447466772102,158,158,3.1896700683650554,-1.0790691174110734,15.56,10.29,90,68,-525.75,593
0.0025,0.001,0.003,4.0,-6.548474469199818,-20.871155705674905,12.834224598930483,6.721280714775725,0.18519174138640854,187,187,3.1896700683650554,-1.5182366763926998,13.21,12.35,106,81,-654.8499999999999,594
0.0025,0.001,0.004,,-7.829487966399778,-21.964830145392,14.15929203539823,8.000425286352934,0.17562535134745483,226,226,3.047128400851435,-1.5182366763926998,12.2,16.5,123,103,-782.95,595
0.0025,0.001,0.004,1.0,-1.9534905275999586,-11.428497567616322,7.547169811320755,2.292222545004773,0.22123639086772903,53,53,3.1896700683650554,-1.0790691174110734,11.11,0.0,36,17,-195.35000000000002,596
0.0025,0.001,0.004,2.0,-3.201551145999928,-14.34243476695793,12.76595744680851,3.4391280625965837,0.19920035527576885,94,94,3.1896700683650554,-1.0790691174110734,11.54,14.29,52,42,-320.15,597
0.0025,0.001,0.004,3.0,-5.257471001199854,-18.219270737443694,13.291139240506327,5.432160747196102,0.2049447466772102,158,158,3.1896700683650554,-1.0790691174110734,15.56,10.29,90,68,-525.75,598
0.0025,0.001,0.004,4.0,-6.548474469199818,-20.871155705674905,12.834224598930483,6.721280714775725,0.18519174138640854,187,187,3.1896700683650554,-1.5182366763926998,13.21,12.35,106,81,-654.8499999999999,599
0.0025,0.0015,,,-6.449238265199838,-21.231872238882048,13.253012048192772,6.449238265199947,0.11658935411100077,166,166,1.8230074902488982,-1.0790691174110734,11.36,15.38,88,78,-644.92,600
0.0025,0.0015,,1.0,-1.4794722767999666,-10.403263625064262,5.714285714285714,1.5814993940858675,0.16563702157634488,35,35,3.1896700683650554,-1.0790691174110734,8.7,0.0,23,12,-147.95,601
0.0025,0.0015,,2.0,-2.551905867999941,-13.389134279819938,10.606060606060606,2.5519058679999578,0.13266566541369645,66,66,3.1896700683650554,-1.0790691174110734,8.33,13.33,36,30,-255.19,602
0.0025,0.0015,,3.0,-4.332683007599888,-18.49986386921569,11.11111111111111,4.332683007599935,0.10383413443295171,108,108,3.1896700683650554,-1.0790691174110734,12.07,10.0,58,50,-433.27,603
0.0025,0.0015,,4.0,-5.450925571999868,-20.846324788614066,11.11111111111111,5.45092557199996,0.11084436367792198,135,135,3.1896700683650554,-1.0790691174110734,11.11,11.11,72,63,-545.09,604
0.0025,0.0015,0.001,,-6.449238265199838,-21.231872238882048,13.253012048192772,6.449238265199947,0.11658935411100077,166,166,1.8230074902488982,-1.0790691174110734,11.36,15.38,88,78,-644.92,605
0.0025,0.0015,0.001,1.0,-1.4794722767999666,-10.403263625064262,5.714285714285714,1.5814993940858675,0.16563702157634488,35,35,3.1896700683650554,-1.0790691174110734,8.7,0.0,23,12,-147.95,606
0.0025,0.0015,0.001,2.0,-2.551905867999941,-13.389134279819938,10.606060606060606,2.5519058679999578,0.13266566541369645,66,66,3.1896700683650554,-1.0790691174110734,8.33,13.33,36,30,-255.19,607
0.0025,0.0015,0.001,3.0,-4.332683007599888,-18.49986386921569,11.11111111111111,4.332683007599935,0.10383413443295171,108,108,3.1896700683650554,-1.0790691174110734,12.07,10.0,58,50,-433.27,608
0.0025,0.0015,0.001,4.0,-5.450925571999868,-20.846324788614066,11.11111111111111,5.45092557199996,0.11084436367792198,135,135,3.1896700683650554,-1.0790691174110734,11.11,11.11,72,63,-545.09,609
0.0025,0.0015,0.002,,-6.449238265199838,-21.231872238882048,13.253012048192772,6.449238265199947,0.11658935411100077,166,166,1.8230074902488982,-1.0790691174110734,11.36,15.38,88,78,-644.92,610
0.0025,0.0015,0.002,1.0,-1.4794722767999666,-10.403263625064262,5.714285714285714,1.5814993940858675,0.16563702157634488,35,35,3.1896700683650554,-1.0790691174110734,8.7,0.0,23,12,-147.95,611
0.0025,0.0015,0.002,2.0,-2.551905867999941,-13.389134279819938,10.606060606060606,2.5519058679999578,0.13266566541369645,66,66,3.1896700683650554,-1.0790691174110734,8.33,13.33,36,30,-255.19,612
0.0025,0.0015,0.002,3.0,-4.332683007599888,-18.49986386921569,11.11111111111111,4.332683007599935,0.10383413443295171,108,108,3.1896700683650554,-1.0790691174110734,12.07,10.0,58,50,-433.27,613
0.0025,0.0015,0.002,4.0,-5.450925571999868,-20.846324788614066,11.11111111111111,5.45092557199996,0.11084436367792198,135,135,3.1896700683650554,-1.0790691174110734,11.11,11.11,72,63,-545.09,614
0.0025,0.0015,0.003,,-6.449238265199838,-21.231872238882048,13.253012048192772,6.449238265199947,0.11658935411100077,166,166,1.8230074902488982,-1.0790691174110734,11.36,15.38,88,78,-644.92,615
0.0025,0.0015,0.003,1.0,-1.4794722767999666,-10.403263625064262,5.714285714285714,1.5814993940858675,0.16563702157634488,35,35,3.1896700683650554,-1.0790691174110734,8.7,0.0,23,12,-147.95,616
0.0025,0.0015,0.003,2.0,-2.551905867999941,-13.389134279819938,10.606060606060606,2.5519058679999578,0.13266566541369645,66,66,3.1896700683650554,-1.0790691174110734,8.33,13.33,36,30,-255.19,617
0.0025,0.0015,0.003,3.0,-4.332683007599888,-18.49986386921569,11.11111111111111,4.332683007599935,0.10383413443295171,108,108,3.1896700683650554,-1.0790691174110734,12.07,10.0,58,50,-433.27,618
0.0025,0.0015,0.003,4.0,-5.450925571999868,-20.846324788614066,11.11111111111111,5.45092557199996,0.11084436367792198,135,135,3.1896700683650554,-1.0790691174110734,11.11,11.11,72,63,-545.09,619
0.0025,0.0015,0.004,,-6.449238265199838,-21.231872238882048,13.253012048192772,6.449238265199947,0.11658935411100077,166,166,1.8230074902488982,-1.0790691174110734,11.36,15.38,88,78,-644.92,620
0.0025,0.0015,0.004,1.0,-1.4794722767999666,-10.403263625064262,5.714285714285714,1.5814993940858675,0.16563702157634488,35,35,3.1896700683650554,-1.0790691174110734,8.7,0.0,23,12,-147.95,621
0.0025,0.0015,0.004,2.0,-2.551905867999941,-13.389134279819938,10.606060606060606,2.5519058679999578,0.13266566541369645,66,66,3.1896700683650554,-1.0790691174110734,8.33,13.33,36,30,-255.19,622
0.0025,0.0015,0.004,3.0,-4.332683007599888,-18.49986386921569,11.11111111111111,4.332683007599935,0.10383413443295171,108,108,3.1896700683650554,-1.0790691174110734,12.07,10.0,58,50,-433.27,623
0.0025,0.0015,0.004,4.0,-5.450925571999868,-20.846324788614066,11.11111111111111,5.45092557199996,0.11084436367792198,135,135,3.1896700683650554,-1.0790691174110734,11.11,11.11,72,63,-545.09,624
